,filename,folder,typeset,scene,objectIsPart,objectPresence,_seg.png,_parts_1.png,_parts_2.png,_parts_3.png
134,['ADE_train_00000135.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
135,['ADE_train_00000136.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
136,['ADE_train_00000137.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
137,['ADE_train_00000138.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
138,['ADE_train_00000139.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
139,['ADE_train_00000140.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
140,['ADE_train_00000141.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
141,['ADE_train_00000142.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
142,['ADE_train_00000143.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
143,['ADE_train_00000144.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
144,['ADE_train_00000145.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
145,['ADE_train_00000146.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
146,['ADE_train_00000147.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
147,['ADE_train_00000148.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
148,['ADE_train_00000149.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
149,['ADE_train_00000150.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
150,['ADE_train_00000151.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
151,['ADE_train_00000152.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
152,['ADE_train_00000153.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
153,['ADE_train_00000154.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
154,['ADE_train_00000155.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
155,['ADE_train_00000156.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
156,['ADE_train_00000157.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
157,['ADE_train_00000158.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
158,['ADE_train_00000159.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
159,['ADE_train_00000160.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
160,['ADE_train_00000161.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
161,['ADE_train_00000162.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
162,['ADE_train_00000163.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
163,['ADE_train_00000164.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
164,['ADE_train_00000165.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
165,['ADE_train_00000166.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
166,['ADE_train_00000167.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
167,['ADE_train_00000168.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
168,['ADE_train_00000169.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
169,['ADE_train_00000170.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
170,['ADE_train_00000171.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
171,['ADE_train_00000172.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
172,['ADE_train_00000173.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
173,['ADE_train_00000174.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
174,['ADE_train_00000175.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
175,['ADE_train_00000176.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
176,['ADE_train_00000177.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
177,['ADE_train_00000178.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
178,['ADE_train_00000179.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
179,['ADE_train_00000180.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
180,['ADE_train_00000181.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
181,['ADE_train_00000182.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
182,['ADE_train_00000183.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
183,['ADE_train_00000184.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
184,['ADE_train_00000185.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
185,['ADE_train_00000186.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
186,['ADE_train_00000187.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
187,['ADE_train_00000188.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
188,['ADE_train_00000189.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
189,['ADE_train_00000190.jpg'],['ADE20K_2016_07_26/images/training/b/bathroom'],1,['bathroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
190,['ADE_train_00000191.jpg'],['ADE20K_2016_07_26/images/training/b/beach'],1,['beach'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
191,['ADE_train_00000192.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
192,['ADE_train_00000193.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
193,['ADE_train_00000194.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
194,['ADE_train_00000195.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
195,['ADE_train_00000196.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
196,['ADE_train_00000197.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
197,['ADE_train_00000198.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
198,['ADE_train_00000199.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
199,['ADE_train_00000200.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
200,['ADE_train_00000201.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
201,['ADE_train_00000202.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
202,['ADE_train_00000203.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
203,['ADE_train_00000204.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
204,['ADE_train_00000205.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
205,['ADE_train_00000206.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
206,['ADE_train_00000207.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
207,['ADE_train_00000208.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
208,['ADE_train_00000209.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
209,['ADE_train_00000210.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
210,['ADE_train_00000211.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
211,['ADE_train_00000212.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
212,['ADE_train_00000213.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
213,['ADE_train_00000214.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
214,['ADE_train_00000215.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
215,['ADE_train_00000216.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
216,['ADE_train_00000217.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
217,['ADE_train_00000218.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
218,['ADE_train_00000219.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
219,['ADE_train_00000220.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
220,['ADE_train_00000221.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
221,['ADE_train_00000222.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
222,['ADE_train_00000223.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
223,['ADE_train_00000224.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
224,['ADE_train_00000225.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
225,['ADE_train_00000226.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
226,['ADE_train_00000227.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
227,['ADE_train_00000228.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
228,['ADE_train_00000229.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
229,['ADE_train_00000230.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
230,['ADE_train_00000231.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
231,['ADE_train_00000232.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
232,['ADE_train_00000233.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
233,['ADE_train_00000234.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
234,['ADE_train_00000235.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
235,['ADE_train_00000236.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
236,['ADE_train_00000237.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
237,['ADE_train_00000238.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
238,['ADE_train_00000239.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
239,['ADE_train_00000240.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
240,['ADE_train_00000241.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
241,['ADE_train_00000242.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
242,['ADE_train_00000243.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
243,['ADE_train_00000244.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
244,['ADE_train_00000245.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
245,['ADE_train_00000246.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
246,['ADE_train_00000247.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
247,['ADE_train_00000248.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
248,['ADE_train_00000249.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
249,['ADE_train_00000250.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
250,['ADE_train_00000251.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
251,['ADE_train_00000252.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
252,['ADE_train_00000253.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
253,['ADE_train_00000254.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
254,['ADE_train_00000255.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
255,['ADE_train_00000256.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
256,['ADE_train_00000257.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
257,['ADE_train_00000258.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
258,['ADE_train_00000259.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
259,['ADE_train_00000260.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
260,['ADE_train_00000261.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
261,['ADE_train_00000262.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
262,['ADE_train_00000263.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
263,['ADE_train_00000264.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
264,['ADE_train_00000265.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
265,['ADE_train_00000266.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
266,['ADE_train_00000267.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
267,['ADE_train_00000268.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
268,['ADE_train_00000269.jpg'],['ADE20K_2016_07_26/images/training/b/bedroom'],1,['bedroom'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
